user,index_months,year,month,date,weekday,date_formatting,stream_url,length_minute,watchtime_hrs,avg_viewers,peak_viewers,new_followers,followers_hourly,views,views_hourly,Cattegory,co_stream,event
gosegu,10,2021,10,11,1,10/11/2021,https://sullygnome.com/channel/gosegugosegu/stream/44034063021,332,611212,1841,2707,281,51,17290,3143,Just Chatting,,0
gosegu,10,2021,10,10,7,10/10/2021,https://sullygnome.com/channel/gosegugosegu/stream/44021199229,574,1000482,1743,2600,515,52,40796,4184,Just Chatting,,0
gosegu,10,2021,10,8,5,10/8/2021,https://sullygnome.com/channel/gosegugosegu/stream/43995986173,161,335041,2081,5328,451,164,44062,16022,VRChat,1,0
gosegu,10,2021,10,6,3,10/6/2021,https://sullygnome.com/channel/gosegugosegu/stream/43973412605,215,434300,2020,2736,149,39,9476,2526,Just Chatting,,0
gosegu,10,2021,10,5,2,10/5/2021,https://sullygnome.com/channel/gosegugosegu/stream/43961344509,270,467640,1732,2997,224,49,11312,2513,Just Chatting,,0
gosegu,10,2021,10,4,1,10/4/2021,https://sullygnome.com/channel/gosegugosegu/stream/43948733693,82,130708,1594,1947,91,60,6026,4017,Just Chatting,,0
gosegu,10,2021,10,3,7,10/3/2021,https://sullygnome.com/channel/gosegugosegu/stream/43932864765,628,1411744,2248,3179,476,45,33953,3233,Just Chatting,,0
gosegu,10,2021,10,2,6,10/2/2021,https://sullygnome.com/channel/gosegugosegu/stream/43919560285,378,452844,1198,1921,334,51,27146,4176,Just Chatting,1,0
gosegu,10,2021,10,1,5,10/1/2021,https://sullygnome.com/channel/gosegugosegu/stream/43906328973,608,1060960,1745,2577,443,43,25421,2480,Just Chatting,,0
gosegu,9,2021,9,28,2,9/28/2021,https://sullygnome.com/channel/gosegugosegu/stream/43870360813,329,933044,2836,3989,403,73,20564,3738,Just Chatting,,0
gosegu,9,2021,9,26,7,9/26/2021,https://sullygnome.com/channel/gosegugosegu/stream/43844032621,184,352912,1918,2347,213,65,10433,3210,Just Chatting,,0
gosegu,9,2021,9,25,6,9/25/2021,https://sullygnome.com/channel/gosegugosegu/stream/43831734333,400,650800,1627,2071,370,54,20665,3061,Just Chatting,,0
gosegu,9,2021,9,24,5,9/24/2021,https://sullygnome.com/channel/gosegugosegu/stream/43818626605,452,663988,1469,1951,408,52,21417,2763,Just Chatting,,0
gosegu,9,2021,9,23,4,9/23/2021,https://sullygnome.com/channel/gosegugosegu/stream/43805787261,446,1166290,2615,3746,488,67,20408,2814,Just Chatting,,0
gosegu,9,2021,9,22,3,9/22/2021,https://sullygnome.com/channel/gosegugosegu/stream/43793164941,489,907095,1855,3674,711,86,30606,3709,Just Chatting,,0
gosegu,9,2021,9,21,2,9/21/2021,https://sullygnome.com/channel/gosegugosegu/stream/43782478813,285,717060,2516,3899,358,75,11675,2457,Just Chatting,,0
gosegu,9,2021,9,20,1,9/20/2021,https://sullygnome.com/channel/gosegugosegu/stream/43767732973,754,1285570,1705,4330,1132,88,36533,2865,Just Chatting,,0
gosegu,9,2021,9,17,5,9/17/2021,https://sullygnome.com/channel/gosegugosegu/stream/43727156381,464,580928,1252,2057,340,43,16571,2138,Just Chatting,,0
gosegu,9,2021,9,16,4,9/16/2021,https://sullygnome.com/channel/gosegugosegu/stream/43716030189,274,379216,1384,1883,248,52,9496,1999,Just Chatting,,0
gosegu,9,2021,9,14,2,9/14/2021,https://sullygnome.com/channel/gosegugosegu/stream/43690276989,323,573325,1775,2793,451,82,16731,3042,Just Chatting,,0
gosegu,9,2021,9,12,7,9/12/2021,https://sullygnome.com/channel/gosegugosegu/stream/43662951133,457,386165,845,1514,487,62,18428,2377,Just Chatting,,0
gosegu,9,2021,9,11,6,9/11/2021,https://sullygnome.com/channel/gosegugosegu/stream/43650416077,342,242136,708,1026,107,18,5795,1007,Just Chatting,,0
gosegu,9,2021,9,10,5,9/10/2021,https://sullygnome.com/channel/gosegugosegu/stream/43633953005,615,479700,780,977,222,21,11805,1151,Just Chatting,,0
gosegu,9,2021,9,9,4,9/9/2021,https://sullygnome.com/channel/gosegugosegu/stream/43621408445,410,526850,1285,1668,255,36,12467,1781,Just Chatting,,0
gosegu,9,2021,9,8,3,9/8/2021,https://sullygnome.com/channel/gosegugosegu/stream/43607501325,562,537272,956,1232,233,24,13323,1402,Just Chatting,,0
gosegu,9,2021,9,7,2,9/7/2021,https://sullygnome.com/channel/gosegugosegu/stream/43594142397,536,419152,782,2017,238,26,13894,1543,Just Chatting,,0
gosegu,9,2021,9,5,7,9/5/2021,https://sullygnome.com/channel/gosegugosegu/stream/43567007789,498,530370,1065,4573,769,90,39665,4666,Minecraft,1,0
gosegu,9,2021,9,4,6,9/4/2021,https://sullygnome.com/channel/gosegugosegu/stream/43552425389,399,373863,937,1577,270,40,13535,2005,Just Chatting,,0
gosegu,9,2021,9,3,5,9/3/2021,https://sullygnome.com/channel/gosegugosegu/stream/43539281933,440,447920,1018,1471,279,37,10347,1379,Just Chatting,,0
gosegu,9,2021,9,2,4,9/2/2021,https://sullygnome.com/channel/gosegugosegu/stream/43526347949,372,365676,983,1338,226,36,8324,1331,Just Chatting,,0
gosegu,9,2021,9,1,3,9/1/2021,https://sullygnome.com/channel/gosegugosegu/stream/43513017245,387,392805,1015,1325,342,52,11625,1788,Just Chatting,,0
jururu,15,2022,3,14,1,3/14/2022,https://sullygnome.com/channel/cotton__123/stream/45843396541,162,1547586,9553,21157,781,260,60782,20260,Just Chatting,,0
jururu,15,2022,3,12,6,3/12/2022,https://sullygnome.com/channel/cotton__123/stream/45819129501,149,869117,5833,8806,311,113,28191,10251,Just Chatting,,0
jururu,15,2022,3,11,5,3/11/2022,https://sullygnome.com/channel/cotton__123/stream/45807267101,147,667821,4543,7163,605,220,37819,13752,Just Chatting,,1
jururu,15,2022,3,10,4,3/10/2022,https://sullygnome.com/channel/cotton__123/stream/45797270717,251,723131,2881,6324,455,101,36161,8035,Just Chatting,,0
jururu,15,2022,3,9,3,3/9/2022,https://sullygnome.com/channel/cotton__123/stream/45786511949,498,1720590,3455,4936,1013,119,78861,9277,Just Chatting,,0
jururu,15,2022,3,6,7,3/6/2022,https://sullygnome.com/channel/cotton__123/stream/45754372557,252,1679076,6663,12191,496,110,44089,9797,Just Chatting,,0
jururu,15,2022,3,5,6,3/5/2022,https://sullygnome.com/channel/cotton__123/stream/45742361213,270,562410,2083,2664,416,87,25890,5450,VALORANT,,0
jururu,15,2022,3,4,5,3/4/2022,https://sullygnome.com/channel/cotton__123/stream/45730655069,306,1907604,6234,8400,537,102,40923,7794,Just Chatting,,0
jururu,15,2022,3,2,3,3/2/2022,https://sullygnome.com/channel/cotton__123/stream/45710112685,198,671418,3391,4650,297,84,26786,7653,Just Chatting,,0
jururu,15,2022,3,1,2,3/1/2022,https://sullygnome.com/channel/cotton__123/stream/45698380941,545,1739640,3192,7284,842,88,64923,6834,Just Chatting,,0
jururu,14,2022,2,27,7,2/27/2022,https://sullygnome.com/channel/cotton__123/stream/45675928925,292,1199244,4107,7389,464,88,39145,7456,Just Chatting,,0
jururu,14,2022,2,25,5,2/25/2022,https://sullygnome.com/channel/cotton__123/stream/45651548973,278,759774,2733,3862,401,80,34722,6944,Just Chatting,,0
jururu,14,2022,2,24,4,2/24/2022,https://sullygnome.com/channel/cotton__123/stream/45639690893,217,1704535,7855,11598,557,139,42756,10689,Just Chatting,,0
jururu,14,2022,2,22,2,2/22/2022,https://sullygnome.com/channel/cotton__123/stream/45617066621,364,1612884,4431,6128,800,128,52235,8357,Just Chatting,1,0
jururu,14,2022,2,21,1,2/21/2022,https://sullygnome.com/channel/cotton__123/stream/45605365741,305,1668350,5470,6972,546,104,39232,7472,Just Chatting,,0
jururu,14,2022,2,19,6,2/19/2022,https://sullygnome.com/channel/cotton__123/stream/45580878525,144,533520,3705,6060,253,92,18669,6788,Just Chatting,,0
jururu,14,2022,2,16,3,2/16/2022,https://sullygnome.com/channel/cotton__123/stream/45545882637,522,3461904,6632,8632,684,76,67911,7545,Just Chatting,,0
jururu,14,2022,2,14,1,2/14/2022,https://sullygnome.com/channel/cotton__123/stream/45523261165,275,1464650,5326,7560,338,67,44270,8854,Just Chatting,,0
jururu,14,2022,2,13,7,2/13/2022,https://sullygnome.com/channel/cotton__123/stream/45512286381,347,496210,1430,2288,583,97,47320,7886,Minecraft,1,0
jururu,14,2022,2,11,5,2/11/2022,https://sullygnome.com/channel/cotton__123/stream/45486399677,403,2142751,5317,9392,482,68,56574,8082,Just Chatting,,0
jururu,14,2022,2,10,4,2/10/2022,https://sullygnome.com/channel/cotton__123/stream/45474409853,436,1828148,4193,7031,493,65,46105,6147,Just Chatting,,0
jururu,14,2022,2,8,2,2/8/2022,https://sullygnome.com/channel/cotton__123/stream/45452320877,339,1610928,4752,7504,538,89,49115,8185,Just Chatting,,0
jururu,14,2022,2,6,7,2/6/2022,https://sullygnome.com/channel/cotton__123/stream/45429347517,321,1614309,5029,7443,764,132,52557,9140,Just Chatting,,0
jururu,14,2022,2,2,3,2/2/2022,https://sullygnome.com/channel/cotton__123/stream/45379132349,201,339087,1687,2155,437,124,27249,7785,Just Chatting,,0
jururu,13,2022,1,31,1,1/31/2022,https://sullygnome.com/channel/cotton__123/stream/45355247773,263,1410469,5363,6585,434,91,30457,6412,VRChat,,0
jururu,13,2022,1,29,6,1/29/2022,https://sullygnome.com/channel/cotton__123/stream/45329565901,343,1604211,4677,6193,445,74,34250,5708,Vampire Survivors,,0
jururu,13,2022,1,28,5,1/28/2022,https://sullygnome.com/channel/cotton__123/stream/45318025725,149,775992,5208,8472,451,164,34449,12526,Just Chatting,,0
jururu,13,2022,1,25,2,1/25/2022,https://sullygnome.com/channel/cotton__123/stream/45282264509,288,819648,2846,4311,308,61,20626,4125,Just Chatting,,0
jururu,13,2022,1,24,1,1/24/2022,https://sullygnome.com/channel/cotton__123/stream/45269458797,325,1313325,4041,6112,600,104,34750,6043,Just Chatting,,0
jururu,13,2022,1,22,6,1/22/2022,https://sullygnome.com/channel/cotton__123/stream/45242649517,236,424800,1800,2328,338,79,28483,6701,League of Legends,,0
jururu,13,2022,1,21,5,1/21/2022,https://sullygnome.com/channel/cotton__123/stream/45229569133,491,919152,1872,3820,779,91,37960,4465,Just Chatting,,0
jururu,13,2022,1,18,2,1/18/2022,https://sullygnome.com/channel/cotton__123/stream/45193140909,490,1732640,3536,5551,872,102,47444,5581,Just Chatting,,0
jururu,13,2022,1,16,7,1/16/2022,https://sullygnome.com/channel/cotton__123/stream/45168851181,442,2040272,4616,7220,947,122,52585,6785,Just Chatting,,0
jururu,13,2022,1,14,5,1/14/2022,https://sullygnome.com/channel/cotton__123/stream/45142654413,353,1062883,3011,4992,602,96,38752,6200,Just Chatting,,0
jururu,13,2022,1,13,4,1/13/2022,https://sullygnome.com/channel/cotton__123/stream/45130901133,143,214500,1500,2111,264,96,13103,4764,Just Chatting,,0
jururu,13,2022,1,12,3,1/12/2022,https://sullygnome.com/channel/cotton__123/stream/45117724029,503,3256422,6474,11324,1308,149,68415,7818,Just Chatting,,0
jururu,13,2022,1,10,1,1/10/2022,https://sullygnome.com/channel/cotton__123/stream/45094843037,296,1776296,6001,8973,861,164,45403,8648,Just Chatting,,0
jururu,13,2022,1,8,6,1/8/2022,https://sullygnome.com/channel/cotton__123/stream/45069156701,273,955773,3501,6749,645,135,40241,8471,Project Winter,1,0
jururu,13,2022,1,7,5,1/7/2022,https://sullygnome.com/channel/cotton__123/stream/45055685469,279,578925,2075,3940,532,106,28045,5609,Just Chatting,,0
jururu,13,2022,1,6,4,1/6/2022,https://sullygnome.com/channel/cotton__123/stream/45043771197,342,1153908,3374,5501,801,133,34614,5769,Just Chatting,,0
jururu,13,2022,1,4,2,1/4/2022,https://sullygnome.com/channel/cotton__123/stream/45019741853,272,1176128,4324,6502,447,94,28719,6046,Just Chatting,,0
jururu,13,2022,1,3,1,1/3/2022,https://sullygnome.com/channel/cotton__123/stream/45008151629,392,1439032,3671,4672,831,123,37831,5604,Just Chatting,,0
jururu,13,2022,1,1,6,1/1/2022,https://sullygnome.com/channel/cotton__123/stream/44984948893,198,499752,2524,4199,433,123,18597,5313,Just Chatting,,0
jururu,12,2021,12,31,5,12/31/2021,https://sullygnome.com/channel/cotton__123/stream/44970761853,482,2007530,4165,5018,749,93,32532,4066,Just Chatting,,0
jururu,12,2021,12,29,3,12/29/2021,https://sullygnome.com/channel/cotton__123/stream/44952487533,315,919485,2919,4449,426,81,14956,2848,Just Chatting,,0
jururu,12,2021,12,27,1,12/27/2021,https://sullygnome.com/channel/cotton__123/stream/44924960413,181,704814,3894,4877,341,113,18446,6148,Just Chatting,,0
jururu,12,2021,12,27,1,12/27/2021,https://sullygnome.com/channel/cotton__123/stream/44924698669,0,0,1661,2835,0,0,0,0,Just Chatting,,0
jururu,12,2021,12,25,6,12/25/2021,https://sullygnome.com/channel/cotton__123/stream/44904942733,479,1541901,3219,6156,842,105,42352,5294,Just Chatting,,0
jururu,12,2021,12,24,5,12/24/2021,https://sullygnome.com/channel/cotton__123/stream/44894562941,499,1958076,3924,6230,1111,130,45980,5409,Just Chatting,,0
jururu,12,2021,12,20,1,12/20/2021,https://sullygnome.com/channel/cotton__123/stream/44851740701,363,1338018,3686,5969,370,59,29558,4729,Just Chatting,,0
jururu,12,2021,12,19,7,12/19/2021,https://sullygnome.com/channel/cotton__123/stream/44841831613,336,281232,837,1262,398,69,28206,4905,VRChat,,0
jururu,12,2021,12,18,6,12/18/2021,https://sullygnome.com/channel/cotton__123/stream/44827697357,189,698166,3694,4413,180,55,9432,2902,Just Chatting,,0
jururu,12,2021,12,17,5,12/17/2021,https://sullygnome.com/channel/cotton__123/stream/44820130093,360,312120,867,1906,392,65,25203,4200,VRChat,,1
jururu,12,2021,12,17,5,12/17/2021,https://sullygnome.com/channel/cotton__123/stream/44819103325,114,803814,7051,8878,482,241,11831,5915,Just Chatting,,1
jururu,12,2021,12,15,3,12/15/2021,https://sullygnome.com/channel/cotton__123/stream/44799893037,244,617076,2529,3214,161,37,14184,3337,Just Chatting,,0
jururu,12,2021,12,13,1,12/13/2021,https://sullygnome.com/channel/cotton__123/stream/44777958541,492,1344144,2732,4279,431,52,25654,3109,Just Chatting,,0
jururu,12,2021,12,10,5,12/10/2021,https://sullygnome.com/channel/cotton__123/stream/44742234429,301,523740,1740,2726,118,23,9867,1973,Just Chatting,,0
jururu,12,2021,12,9,4,12/9/2021,https://sullygnome.com/channel/cotton__123/stream/44728475197,461,1029874,2234,4081,219,28,20365,2627,Just Chatting,,0
jururu,12,2021,12,7,2,12/7/2021,https://sullygnome.com/channel/cotton__123/stream/44705405357,180,300420,1669,2016,66,22,7629,2543,Just Chatting,,0
jururu,12,2021,12,5,7,12/5/2021,https://sullygnome.com/channel/cotton__123/stream/44681296413,585,1144845,1957,2761,345,35,28521,2925,Just Chatting,,0
jururu,12,2021,12,3,5,12/3/2021,https://sullygnome.com/channel/cotton__123/stream/44656211053,270,171450,635,855,125,26,13599,2862,Just Chatting,,0
jururu,12,2021,12,1,3,12/1/2021,https://sullygnome.com/channel/cotton__123/stream/44633666701,449,1136419,2531,4324,266,35,17309,2307,Just Chatting,,0
jururu,11,2021,11,28,7,11/28/2021,https://sullygnome.com/channel/cotton__123/stream/44599997597,545,644190,1182,1927,178,19,14974,1618,Just Chatting,,0
jururu,11,2021,11,25,4,11/25/2021,https://sullygnome.com/channel/cotton__123/stream/44563624829,344,609224,1771,2794,122,21,13317,2316,Just Chatting,,0
jururu,11,2021,11,24,3,11/24/2021,https://sullygnome.com/channel/cotton__123/stream/44549395133,73,135780,1860,2278,29,23,2255,1804,Just Chatting,,0
jururu,11,2021,11,22,1,11/22/2021,https://sullygnome.com/channel/cotton__123/stream/44523363869,239,315958,1322,1504,82,20,5367,1341,Just Chatting,,0
jururu,11,2021,11,20,6,11/20/2021,https://sullygnome.com/channel/cotton__123/stream/44500477037,470,644840,1372,2419,180,22,17008,2126,Just Chatting,,0
jururu,11,2021,11,18,4,11/18/2021,https://sullygnome.com/channel/cotton__123/stream/44474415821,441,1165563,2643,3734,253,33,21904,2920,Just Chatting,,0
jururu,11,2021,11,16,2,11/16/2021,https://sullygnome.com/channel/cotton__123/stream/44452282509,397,756285,1905,3076,229,33,19208,2845,Just Chatting,,0
jururu,11,2021,11,14,7,11/14/2021,https://sullygnome.com/channel/cotton__123/stream/44429570749,288,211680,735,1042,162,32,9397,1879,Unlisted on Twitch,1,0
jururu,11,2021,11,13,6,11/13/2021,https://sullygnome.com/channel/cotton__123/stream/44422194669,197,209608,1064,1334,33,9,2652,757,Unlisted on Twitch,,0
jururu,11,2021,11,12,5,11/12/2021,https://sullygnome.com/channel/cotton__123/stream/44404395805,254,665480,2620,3204,158,37,14505,3412,Just Chatting,,0
jururu,11,2021,11,10,3,11/10/2021,https://sullygnome.com/channel/cotton__123/stream/44381161629,158,345862,2189,2735,96,34,5983,2175,Just Chatting,,0
jururu,11,2021,11,8,1,11/8/2021,https://sullygnome.com/channel/cotton__123/stream/44359076701,289,359516,1244,1777,138,27,8615,1723,Just Chatting,,0
jururu,11,2021,11,7,7,11/7/2021,https://sullygnome.com/channel/cotton__123/stream/44346364285,366,905850,2475,4888,328,52,24638,3942,Just Chatting,,0
jururu,11,2021,11,6,6,11/6/2021,https://sullygnome.com/channel/cotton__123/stream/44338114173,245,201880,824,1050,50,11,3059,719,Just Chatting,,0
jururu,11,2021,11,5,5,11/5/2021,https://sullygnome.com/channel/cotton__123/stream/44320226189,518,559958,1081,2412,196,22,19040,2176,Just Chatting,,0
jururu,11,2021,11,3,3,11/3/2021,https://sullygnome.com/channel/cotton__123/stream/44297962285,528,740784,1403,2038,258,28,24597,2733,Just Chatting,,0
jururu,11,2021,11,2,2,11/2/2021,https://sullygnome.com/channel/cotton__123/stream/44288902621,254,251714,991,1340,124,29,7805,1836,Just Chatting,,0
jururu,11,2021,11,1,1,11/1/2021,https://sullygnome.com/channel/cotton__123/stream/44277591709,371,834750,2250,3713,314,50,17661,2825,Just Chatting,,0
jururu,10,2021,10,31,7,10/31/2021,https://sullygnome.com/channel/cotton__123/stream/44266861181,208,295568,1421,3405,262,74,17497,4999,VRChat,,0
jururu,10,2021,10,30,6,10/30/2021,https://sullygnome.com/channel/cotton__123/stream/44253710189,152,270104,1777,2951,136,49,10089,3668,Just Chatting,,0
jururu,10,2021,10,28,4,10/28/2021,https://sullygnome.com/channel/cotton__123/stream/44230297197,287,350427,1221,1497,109,21,11214,2242,Just Chatting,,0
jururu,10,2021,10,26,2,10/26/2021,https://sullygnome.com/channel/cotton__123/stream/44209720381,423,361665,855,1380,232,32,14465,1995,Agrou,,0
jururu,10,2021,10,24,7,10/24/2021,https://sullygnome.com/channel/cotton__123/stream/44186416749,317,201612,636,976,324,58,20253,3682,Just Chatting,1,0
jururu,10,2021,10,22,5,10/22/2021,https://sullygnome.com/channel/cotton__123/stream/44160897837,530,587770,1109,2427,421,46,23230,2581,Just Chatting,,0
jururu,10,2021,10,20,3,10/20/2021,https://sullygnome.com/channel/cotton__123/stream/44138526365,234,479232,2048,2777,300,75,12628,3157,Just Chatting,,0
jururu,10,2021,10,19,2,10/19/2021,https://sullygnome.com/channel/cotton__123/stream/44128037629,56,138208,2468,3139,139,139,3064,3064,Just Chatting,,0
jururu,10,2021,10,13,3,10/13/2021,https://sullygnome.com/channel/cotton__123/stream/44059014621,302,358474,1187,2069,154,29,7057,1344,Just Chatting,,0
jururu,10,2021,10,11,1,10/11/2021,https://sullygnome.com/channel/cotton__123/stream/44031278093,380,900600,2370,2999,339,52,16984,2612,Just Chatting,,0
jururu,10,2021,10,8,5,10/8/2021,https://sullygnome.com/channel/cotton__123/stream/43995895933,131,74801,571,847,147,65,9511,4227,VRChat,1,0
jururu,10,2021,10,8,5,10/8/2021,https://sullygnome.com/channel/cotton__123/stream/43994077293,279,344565,1235,1841,172,36,9290,1955,Just Chatting,1,0
jururu,10,2021,10,6,3,10/6/2021,https://sullygnome.com/channel/cotton__123/stream/40061116699,158,327376,2072,2496,183,66,9216,3351,Just Chatting,,0
jururu,10,2021,10,4,1,10/4/2021,https://sullygnome.com/channel/cotton__123/stream/43948610845,328,643864,1963,3982,360,65,16876,3068,Just Chatting,,0
jururu,10,2021,10,2,6,10/2/2021,https://sullygnome.com/channel/cotton__123/stream/43919709693,203,73689,363,742,221,63,9594,2741,Just Chatting,1,0
jururu,9,2021,9,30,4,9/30/2021,https://sullygnome.com/channel/cotton__123/stream/43896081341,238,221340,930,1188,147,36,5671,1417,Just Chatting,,0
jururu,9,2021,9,28,2,9/28/2021,https://sullygnome.com/channel/cotton__123/stream/43870294669,99,96030,970,1204,72,41,3738,2136,Just Chatting,,0
jururu,9,2021,9,26,7,9/26/2021,https://sullygnome.com/channel/cotton__123/stream/43845948045,402,611040,1520,2036,386,57,19343,2865,Just Chatting,,0
jururu,9,2021,9,24,5,9/24/2021,https://sullygnome.com/channel/cotton__123/stream/43819321629,258,264966,1027,1465,269,59,9694,2154,Just Chatting,,0
jururu,9,2021,9,22,3,9/22/2021,https://sullygnome.com/channel/cotton__123/stream/43791486141,479,839687,1753,2690,684,85,25093,3136,Just Chatting,,0
jururu,9,2021,9,20,1,9/20/2021,https://sullygnome.com/channel/cotton__123/stream/43767983821,270,312390,1157,1534,324,72,10385,2307,VRChat,,0
jururu,9,2021,9,18,6,9/18/2021,https://sullygnome.com/channel/cotton__123/stream/43740312029,653,543949,833,2073,489,44,20835,1894,Just Chatting,,0
jururu,9,2021,9,16,4,9/16/2021,https://sullygnome.com/channel/cotton__123/stream/43713279773,279,530658,1902,3254,369,77,12349,2599,Just Chatting,,0
jururu,9,2021,9,14,2,9/14/2021,https://sullygnome.com/channel/cotton__123/stream/43688987661,270,211140,782,1077,312,69,10231,2273,Just Chatting,,0
jururu,9,2021,9,12,7,9/12/2021,https://sullygnome.com/channel/cotton__123/stream/39955389467,207,61686,298,620,161,46,5568,1590,VRChat,,0
jururu,9,2021,9,10,5,9/10/2021,https://sullygnome.com/channel/cotton__123/stream/43632827613,1214,485600,400,910,310,15,14815,731,Just Chatting,,0
jururu,9,2021,9,7,2,9/7/2021,https://sullygnome.com/channel/cotton__123/stream/39931585083,300,154800,516,790,112,22,6316,1263,Just Chatting,,0
jururu,9,2021,9,5,7,9/5/2021,https://sullygnome.com/channel/cotton__123/stream/43566668941,373,132042,354,1172,388,62,21232,3397,Just Chatting,1,0
jururu,9,2021,9,4,6,9/4/2021,https://sullygnome.com/channel/cotton__123/stream/39918260363,236,89208,378,539,71,17,4411,1102,Just Chatting,,0
jururu,9,2021,9,3,5,9/3/2021,https://sullygnome.com/channel/cotton__123/stream/39913829115,451,394625,875,1652,1255,161,12165,1569,Just Chatting,,0
jururu,9,2021,9,1,3,9/1/2021,https://sullygnome.com/channel/cotton__123/stream/39905331227,313,183418,586,892,188,35,8096,1542,VRChat,,0
woowakgood,15,2022,3,14,1,3/14/2022,https://sullygnome.com/channel/woowakgood/stream/45846763741,17,47770,2810,3287,14,28,0,0,Just Chatting,,0
woowakgood,15,2022,3,14,1,3/14/2022,https://sullygnome.com/channel/woowakgood/stream/45845121133,174,2114796,12154,15155,186,57,40563,12480,Just Chatting,,0
woowakgood,15,2022,3,13,7,3/13/2022,https://sullygnome.com/channel/woowakgood/stream/45832412445,430,12334550,28685,39857,877,116,168256,22434,Just Chatting,,0
woowakgood,15,2022,3,12,6,3/12/2022,https://sullygnome.com/channel/woowakgood/stream/45819313629,597,12351333,20689,28515,848,82,198554,19371,Just Chatting,,0
woowakgood,15,2022,3,11,5,3/11/2022,https://sullygnome.com/channel/woowakgood/stream/45808802157,329,7581805,23045,30450,703,122,124743,21694,Just Chatting,,1
woowakgood,15,2022,3,10,4,3/10/2022,https://sullygnome.com/channel/woowakgood/stream/45797431901,515,9343645,18143,32785,811,92,168820,19293,Just Chatting,,0
woowakgood,15,2022,3,9,3,3/9/2022,https://sullygnome.com/channel/woowakgood/stream/45787454461,427,5650918,13234,16841,460,61,104137,13884,Gran Turismo 7,,0
woowakgood,15,2022,3,8,2,3/8/2022,https://sullygnome.com/channel/woowakgood/stream/45776572685,432,6175008,14294,18998,419,55,102327,13643,Just Chatting,,0
woowakgood,15,2022,3,6,7,3/6/2022,https://sullygnome.com/channel/woowakgood/stream/45754968029,441,8340633,18913,23891,622,82,120106,16014,Just Chatting,,0
woowakgood,15,2022,3,5,6,3/5/2022,https://sullygnome.com/channel/woowakgood/stream/45742265229,406,7658784,18864,25655,575,82,136610,19515,Just Chatting,,0
woowakgood,15,2022,3,4,5,3/4/2022,https://sullygnome.com/channel/woowakgood/stream/45730366957,562,8491258,15109,24040,450,46,123278,12643,Just Chatting,,0
woowakgood,15,2022,3,3,4,3/3/2022,https://sullygnome.com/channel/woowakgood/stream/45720119805,609,8217237,13493,20101,445,42,107194,10208,Just Chatting,,0
woowakgood,15,2022,3,2,3,3/2/2022,https://sullygnome.com/channel/woowakgood/stream/45709313469,437,6357913,14549,19141,367,48,98809,13174,Just Chatting,,0
woowakgood,15,2022,3,1,2,3/1/2022,https://sullygnome.com/channel/woowakgood/stream/45699747965,489,5417142,11078,17479,352,41,70403,8282,Just Chatting,,0
woowakgood,14,2022,2,28,1,2/28/2022,https://sullygnome.com/channel/woowakgood/stream/45687795821,586,9165040,15640,20002,613,61,130665,13066,Just Chatting,,0
woowakgood,14,2022,2,27,7,2/27/2022,https://sullygnome.com/channel/woowakgood/stream/45676632125,449,8473977,18873,26108,619,79,120407,15536,Just Chatting,,0
woowakgood,14,2022,2,26,6,2/26/2022,https://sullygnome.com/channel/woowakgood/stream/45664002461,585,13489515,23059,31047,929,92,144384,14438,Just Chatting,,0
woowakgood,14,2022,2,25,5,2/25/2022,https://sullygnome.com/channel/woowakgood/stream/45652053261,322,4141242,12861,15463,261,45,77944,13555,Just Chatting,,0
woowakgood,14,2022,2,24,4,2/24/2022,https://sullygnome.com/channel/woowakgood/stream/45640416509,560,7772240,13879,24415,553,56,126829,13008,Just Chatting,,0
woowakgood,14,2022,2,23,3,2/23/2022,https://sullygnome.com/channel/woowakgood/stream/45628705373,660,8741040,13244,21947,702,62,153564,13650,Just Chatting,,0
woowakgood,14,2022,2,22,2,2/22/2022,https://sullygnome.com/channel/woowakgood/stream/45617989469,605,7393705,12221,19366,618,60,121864,11889,Just Chatting,,0
woowakgood,14,2022,2,21,1,2/21/2022,https://sullygnome.com/channel/woowakgood/stream/45606760733,431,6044344,14024,18804,436,58,94128,12550,Just Chatting,,0
woowakgood,14,2022,2,20,7,2/20/2022,https://sullygnome.com/channel/woowakgood/stream/45594484509,476,7684544,16144,22516,627,76,114285,13852,Just Chatting,,0
woowakgood,14,2022,2,19,6,2/19/2022,https://sullygnome.com/channel/woowakgood/stream/45581233197,532,10507000,19750,26894,617,66,145615,15742,Just Chatting,,0
woowakgood,14,2022,2,18,5,2/18/2022,https://sullygnome.com/channel/woowakgood/stream/45568726685,547,9387067,17161,24105,582,61,123218,12970,VRChat,,0
woowakgood,14,2022,2,17,4,2/17/2022,https://sullygnome.com/channel/woowakgood/stream/45556867949,608,10623584,17473,25609,707,67,137609,13105,Just Chatting,,0
woowakgood,14,2022,2,15,2,2/15/2022,https://sullygnome.com/channel/woowakgood/stream/45534259677,487,7192990,14770,19611,467,54,105962,12466,Just Chatting,,0
woowakgood,14,2022,2,14,1,2/14/2022,https://sullygnome.com/channel/woowakgood/stream/45523854637,496,7701888,15528,19928,477,56,95318,11213,Just Chatting,,0
woowakgood,14,2022,2,13,7,2/13/2022,https://sullygnome.com/channel/woowakgood/stream/45512297677,465,8588550,18470,28540,633,79,157706,19713,Just Chatting,1,0
